State,Year,Fuels_ratio,coal_ratio,natural_gas_ratio,crude_oil_ratio,renewable_ratio
NJ,1961,0.0,0.0,0.0,0.0,1.0
NJ,1962,0.0,0.0,0.0,0.0,1.0
NJ,1963,0.0,0.0,0.0,0.0,1.0
NJ,1964,0.0,0.0,0.0,0.0,1.0
NJ,1965,0.0,0.0,0.0,0.0,1.0
NJ,1966,0.0,0.0,0.0,0.0,1.0
NJ,1967,0.0,0.0,0.0,0.0,1.0
NJ,1968,0.0,0.0,0.0,0.0,1.0
NJ,1969,0.0,0.0,0.0,0.0,0.9554567380162797
NJ,1970,0.0,0.0,0.0,0.0,0.4059038277736866
NJ,1971,0.0,0.0,0.0,0.0,0.39104249599717966
NJ,1972,0.0,0.0,0.0,0.0,0.38601394947885376
NJ,1973,0.0,0.0,0.0,0.0,0.4365856119463223
NJ,1974,0.0,0.0,0.0,0.0,0.4466712552465012
NJ,1975,0.0,0.0,0.0,0.0,0.47184193676250874
NJ,1976,0.0,0.0,0.0,0.0,0.45174371451743717
NJ,1977,0.0,0.0,0.0,0.0,0.33944169729663026
NJ,1978,0.0,0.0,0.0,0.0,0.3179455870568932
NJ,1979,0.0,0.0,0.0,0.0,0.37472939253514637
NJ,1980,0.0,0.0,0.0,0.0,0.3677190369064267
NJ,1981,0.0,0.0,0.0,0.0,0.2970150557357003
NJ,1982,0.0,0.0,0.0,0.0,0.24044540861696617
NJ,1983,0.0,0.0,0.0,0.0,0.46636868397853287
NJ,1984,0.0,0.0,0.0,0.0,0.44523490300161433
NJ,1985,0.0,0.0,0.0,0.0,0.20837212813608796
NJ,1986,0.0,0.0,0.0,0.0,0.20999251724068194
NJ,1987,0.0,0.0,0.0,0.0,0.14002953566594945
NJ,1988,0.0,0.0,0.0,0.0,0.1418169620622008
NJ,1989,0.0,0.0,0.0,0.0,0.12517676278255127
NJ,1990,0.0,0.0,0.0,0.0,0.09413128970454775
NJ,1991,0.0,0.0,0.0,0.0,0.12155644126190637
NJ,1992,0.0,0.0,0.0,0.0,0.14586819471252818
NJ,1993,0.0,0.0,0.0,0.0,0.12380098430531532
NJ,1994,0.0,0.0,0.0,0.0,0.1519884436720672
NJ,1995,0.0,0.0,0.0,0.0,0.19671728429882904
NJ,1996,0.0,0.0,0.0,0.0,0.2626305067481538
NJ,1997,0.0,0.0,0.0,0.0,0.21220839225761878
NJ,1998,0.0,0.0,0.0,0.0,0.12008952307939609
NJ,1999,0.0,0.0,0.0,0.0,0.11641834605338042
NJ,2000,0.0,0.0,0.0,0.0,0.11915190419614728
NJ,2001,0.0,0.0,0.0,0.0,0.0836649944419166
NJ,2002,0.0,0.0,0.0,0.0,0.08174568578681504
NJ,2003,0.0,0.0,0.0,0.0,0.07940571333428477
NJ,2004,0.0,0.0,0.0,0.0,0.08794491614374252
NJ,2005,0.0,0.0,0.0,0.0,0.05736589352047672
NJ,2006,0.0,0.0,0.0,0.0,0.06100694617131679
NJ,2007,0.0,0.0,0.0,0.0,0.058166803182119094
NJ,2008,0.0,0.0,0.0,0.0,0.0649686979862788
NJ,2009,0.0,0.0,0.0,0.0,0.08591068791690004
NJ,2010,0.0,0.0,0.0,0.0,0.0976540786891292
NJ,2011,0.0,0.0,0.0,0.0,0.09862970861443189
NJ,2012,0.0,0.0,0.0,0.0,0.11009600217498916
NJ,2013,0.0,0.0,0.0,0.0,0.12478639341752967
NJ,2014,0.0,0.0,0.0,0.0,0.14099108492779314
NJ,2015,0.0,0.0,0.0,0.0,0.11498399678409144
NJ,2016,0.0,0.0,0.0,0.0,0.12959126274693267
NJ,2017,0.0,0.0,0.0,0.0,0.1135362370092918
NJ,2018,0.0,0.0,0.0,0.0,0.12666929592473705
NJ,2019,0.0,0.0,0.0,0.0,0.15065728201291662
NJ,2020,0.0,0.0,0.0,0.0,0.15656669364287526
NJ,2021,0.0,0.0,0.0,0.0,0.15493718917986604
NM,1960,0.995270428471084,0.0035396413531206,0.5922195886241393,0.3995111984938242,0.004729571528915945
NM,1961,0.9956093908528237,0.004877962332029294,0.5775527654761535,0.4131786630446409,0.0043906091471762314
NM,1962,0.9957103501066729,0.007998251803459257,0.5872298284771617,0.4004822698260519,0.004289018319432392
NM,1963,0.9959941758239717,0.022533689984634432,0.5785399798965596,0.39492050594277767,0.004006443505678324
NM,1964,0.9963744533625218,0.03196178328553942,0.5843604276763872,0.38005224240059526,0.0036255466374781387
NM,1965,0.9966995067735097,0.03264901802990875,0.5884859843147782,0.37556450442882283,0.0033010366070016753
NM,1966,0.9967848806019921,0.02668616416423466,0.5972230564812955,0.37287565995646205,0.0032156372139843454
NM,1967,0.9972107586706942,0.03182230597260177,0.6059825738733857,0.35940587882470665,0.0027892413293058482
NM,1968,0.9973592343723461,0.029686167266076344,0.6226102482625141,0.3450628188437556,0.002640765627653898
NM,1969,0.997362617976537,0.038827685779678094,0.6105745973825806,0.34796033481427835,0.0026378462695505634
NM,1970,0.9974814867943749,0.06250797249246103,0.5974768565069384,0.3374966577949754,0.0025185132056251636
NM,1971,0.9977433726057706,0.06950503275632151,0.616087458060364,0.3121508817890851,0.002256627394229397
NM,1972,0.9978518850772095,0.0698341027048777,0.6378706414788952,0.2901471408934366,0.0021481149227905215
NM,1973,0.9977205207604409,0.0766875293024356,0.6483339921289061,0.27269899932909936,0.0022794792395590215
NM,1974,0.9977214868560502,0.07804845511343003,0.6545192286313543,0.2651538031112659,0.002278513143949781
NM,1975,0.9971420830414864,0.07501484431209292,0.659588854219094,0.2625383845102996,0.0028579169585135405
NM,1976,0.9967953822502645,0.08290607459609103,0.6613601359918602,0.25252917166231337,0.003204617749735469
NM,1977,0.996503559898962,0.09555473064337743,0.6595699302334236,0.24137889902216098,0.003496440101037958
NM,1978,0.9961533313238915,0.11201321994431984,0.6513287835205228,0.2328113278590489,0.0038466686761084753
NM,1979,0.9953512253922506,0.13700556700480337,0.6419225491569381,0.21642310923050903,0.004648306122955708
NM,1980,0.9970530330937186,0.1633857354301748,0.6268119064281189,0.20685539123542496,0.0029464934218812293
NM,1981,0.9962251377649219,0.17097803598500055,0.6256645435570828,0.19958255822283852,0.003774381422158071
NM,1982,0.9956457000448092,0.1940286396650109,0.5887142747131718,0.21290278566662652,0.004354299955190765
NM,1983,0.9947366885075088,0.20610304179303873,0.5530141226877423,0.23561952402672784,0.005263311492491174
NM,1984,0.9947516921995241,0.20214799100203004,0.5588408915874671,0.23376280961002702,0.005248815815943964
NM,1985,0.9943485813906529,0.2160117190249697,0.5443088380294897,0.23402802433619338,0.005650904797308858
NM,1986,0.9930703186339913,0.23908524892596447,0.49416343563567344,0.2598216340723534,0.006930273039622607
NM,1987,0.994981707496198,0.20316373316219655,0.5548277973746472,0.23699017695935426,0.00501772757162775
